,grav
84207,4
143164,1
182016,1
2601,1
66991,4
277525,1
2265,1
190512,1
219015,1
305341,1
125716,4
178466,1
70509,4
139044,2
215867,1
262331,1
307773,1
151575,3
40530,1
250890,1
266245,4
277669,1
158675,1
300567,4
244680,4
298740,1
94073,4
246777,4
290404,1
197256,1
43302,1
162738,4
206592,4
69897,2
82801,1
134899,1
271956,3
307830,4
248357,1
48371,1
41334,1
22270,4
74154,3
247951,1
296564,4
323606,4
289176,1
266817,4
178959,4
191115,3
86691,4
115713,1
214901,4
169047,4
244006,1
231983,4
314956,1
68344,3
60138,1
24043,1
89590,1
81995,4
13808,1
300724,3
134251,4
280153,4
78944,1
83557,1
32043,4
101781,1
198782,1
277585,4
201356,1
211996,1
270414,4
173798,1
29394,1
101324,1
101098,1
145597,1
114697,1
94726,4
280266,1
33495,1
259371,1
283065,4
91140,4
162943,1
225773,1
115216,4
59210,4
244459,4
156446,3
230627,1
24329,4
63107,4
207959,1
295710,1
89886,1
212676,1
273300,4
75227,4
279348,1
276496,1
25541,1
62679,1
312322,1
86887,4
201254,1
4041,4
113216,4
276651,1
71765,1
276991,3
244665,3
220958,1
97009,4
319290,4
316060,1
26404,3
193173,1
180189,1
259619,1
239196,1
281197,1
282202,1
46049,3
220132,4
327444,3
271739,3
188906,1
172114,3
151068,1
326343,4
39445,4
270764,4
143457,4
252152,1
322008,4
32427,1
310781,1
323492,1
313590,1
135852,4
271311,1
147453,1
20775,4
137057,4
7717,1
110301,1
165921,3
270488,3
54822,1
117188,1
93611,4
197838,1
236877,1
182848,4
76372,3
6280,4
249286,4
142245,1
17996,4
74682,3
68640,4
176962,1
106990,4
320132,4
278562,4
131085,1
283377,1
255858,4
276706,1
152511,4
84842,4
184401,1
55407,4
40181,1
86991,1
57881,4
19660,1
99118,4
192964,3
3165,1
208403,4
163710,3
153487,4
101534,4
87269,4
133646,1
28077,1
313771,1
155780,1
204496,3
108300,4
270182,1
197617,4
146025,1
49797,4
42900,1
209905,4
21259,3
231567,4
261476,1
229668,1
7209,1
31355,4
226439,1
305411,3
128666,4
316118,3
247871,1
101890,4
47333,4
163359,1
74885,3
17462,1
302655,3
104647,4
114784,1
84381,1
193969,3
21211,4
301814,4
187440,1
58807,3
200894,4
316153,1
42664,1
112998,1
123999,1
14004,1
237898,4
233308,4
320344,1
145850,1
152881,4
180446,4
257147,1
228501,4
175410,3
301735,1
277074,1
119520,4
201618,3
32445,1
243633,1
166169,1
9366,1
33716,3
310577,1
61696,4
193155,4
15764,3
142586,4
310416,4
119569,4
198718,1
297159,4
224055,4
41122,1
273392,1
244781,4
300445,1
238560,4
269037,4
206776,1
96204,1
16443,2
201716,1
202905,1
276290,4
325131,4
6056,1
6989,4
40560,4
118120,1
93733,4
301660,4
235783,1
326319,4
118173,4
25912,1
262791,1
105944,3
194091,4
74751,1
164292,1
28021,3
136623,3
53843,1
271356,1
151122,4
251218,4
285119,4
251829,4
77615,3
3207,4
299367,1
174055,3
60789,3
81343,3
314823,1
103862,4
104207,4
90677,4
276074,4
214213,4
86251,4
227502,1
218673,4
285117,1
181070,3
265417,1
283027,1
138077,4
25410,4
247302,1
161015,1
321070,2
32375,4
125465,1
187368,4
137119,4
180526,3
200534,3
273757,4
197860,1
61794,1
218089,1
30426,1
253385,1
243742,4
301517,3
302684,4
142596,1
21184,4
167703,4
13273,1
310402,4
319734,4
318760,1
19124,1
309710,1
47318,4
205373,1
89145,1
77946,3
139506,1
55408,4
104119,4
143285,4
244148,2
158006,4
10219,3
259456,3
15728,4
214894,4
300782,3
37711,4
257074,1
169814,4
288287,4
37437,4
190800,4
54304,1
151481,4
101636,4
233223,1
84046,3
315832,1
119429,4
83155,1
27963,4
98292,1
100776,1
205883,1
217872,4
172558,1
117391,2
163299,4
280831,1
53151,4
270910,4
80530,1
221159,4
259065,3
15166,1
306254,1
194535,4
28990,1
320750,1
231101,1
298306,4
301662,1
136467,1
235800,1
176082,1
107608,3
94289,4
18265,4
101444,4
77572,1
317521,4
233528,3
99571,4
183857,4
21371,1
212654,4
203621,1
61550,3
245403,1
138254,1
68259,1
274124,4
84271,4
104464,1
282079,4
111511,4
25255,1
161196,3
98279,3
127519,3
283744,1
60219,1
128643,4
151676,4
93860,1
123299,4
161177,1
264692,1
280912,2
31226,1
95776,3
207330,1
101926,3
92761,1
201619,1
228083,1
7064,1
197603,3
316081,2
110320,2
32190,1
289327,3
250401,1
158306,3
244200,3
312612,3
64400,1
157478,2
105376,3
289834,4
229795,1
171676,1
118927,1
181747,4
127629,4
775,1
182688,4
166855,4
72130,1
237257,1
172483,3
259400,1
134932,4
189287,1
61698,4
1826,1
130186,1
83078,1
117301,3
22461,1
166093,4
49859,4
8890,4
67921,4
311515,4
140863,4
209366,1
293711,4
83721,3
13248,3
5803,1
168789,4
23351,1
249476,1
282619,1
138069,1
6867,1
275897,1
222970,1
145645,2
83667,1
274412,4
263992,1
46836,4
236557,1
106454,4
121096,3
230438,4
267834,1
43430,4
303255,4
190780,1
16955,1
27024,3
161255,4
160144,1
323811,2
29790,1
242303,4
181837,4
158799,1
312602,1
268953,1
209187,3
223066,4
147643,4
318938,1
76006,1
220009,1
41760,1
247739,4
68128,4
23468,3
203717,3
320778,1
122967,3
65041,3
287725,4
122537,1
301882,4
102298,4
77574,4
243395,2
200815,4
225967,1
93274,1
3529,4
19489,4
86993,1
249834,1
236640,4
26498,4
201099,1
22809,4
261161,1
121441,2
225428,3
197382,4
128470,1
319885,4
299519,1
85299,1
161462,3
102006,4
320914,4
102047,1
307633,4
56477,4
50002,1
17307,1
81511,3
76931,4
287939,3
40466,4
128641,4
225575,4
285749,1
48051,3
236467,1
305033,4
255013,1
165782,1
136495,4
45122,1
191545,3
29845,1
111984,1
50116,1
42283,4
167779,3
179823,1
149845,1
86132,4
292691,4
234914,1
111548,4
280677,3
115767,1
210938,1
205011,3
162154,1
229886,1
73060,1
167843,1
258603,1
256087,1
41062,4
150831,1
238649,3
36484,4
10193,4
165894,4
312902,1
191265,4
215112,3
137693,4
76224,4
186679,1
44149,4
148145,1
133925,1
179729,4
265584,1
8967,1
236169,4
180066,3
322276,4
92364,1
59157,4
162693,4
135069,1
317484,4
104929,4
92895,1
266622,4
304418,2
234503,3
157291,1
220400,4
6185,1
269422,4
111285,3
298456,1
186836,1
40164,1
231209,3
219588,4
204515,4
24506,1
71914,4
140639,1
179625,3
86280,1
78936,1
197424,3
241585,4
128354,4
15755,3
95938,1
36033,1
13959,4
168292,4
231178,4
242032,3
286171,4
13849,4
74481,1
298944,1
56213,1
319227,4
93960,4
249944,1
48728,4
318787,3
173957,1
15537,1
318048,1
18311,1
288854,1
236019,1
211637,1
219472,1
52676,4
147016,4
83284,4
130368,1
29874,1
103128,4
72986,1
198963,4
208477,4
186252,1
25128,1
305058,4
136427,1
222047,3
58890,1
327185,1
215206,4
263880,4
311957,1
37128,1
111953,4
46739,1
18791,4
95049,3
323100,2
120041,4
265606,4
28368,3
248206,4
278668,4
219773,4
217662,3
304274,1
284588,1
308682,1
155377,4
69774,4
59175,1
178728,2
321320,1
30264,1
277173,1
308937,4
245578,4
213225,1
238334,4
204385,1
242333,1
251095,1
124516,3
256989,4
246440,3
100734,1
29919,1
141105,1
73898,2
157329,3
115891,3
178209,4
306689,4
262254,2
106313,4
44590,1
224431,4
44462,3
314764,1
223496,4
239429,4
180936,4
76132,3
223826,1
105765,4
265190,4
69244,4
241975,3
175338,1
284421,4
24806,4
4053,1
292605,1
231910,1
326886,3
95690,2
97131,4
282375,1
36006,1
311744,4
88318,1
173383,3
278692,4
193672,4
164757,1
268123,1
311784,1
106477,1
306113,1
53178,4
247503,1
123847,1
105883,1
180777,4
120381,1
187195,4
96940,4
91382,1
190937,4
173898,3
201748,4
105525,1
42287,4
319359,4
1899,4
97246,1
162735,4
72341,4
14361,1
172731,4
126538,1
276689,1
72604,4
320293,4
63046,1
166302,4
85071,4
316870,1
174048,3
51654,4
143370,4
78561,1
97598,1
10226,1
157948,1
282727,4
310833,4
173024,1
16327,1
110723,2
46446,1
50314,1
312391,4
183652,1
132161,3
57639,1
110999,1
132994,4
32105,1
161556,1
206438,4
290224,4
93120,1
2756,3
290017,1
300097,3
231093,1
256038,1
300036,4
132661,1
110314,1
326926,1
48956,4
43367,1
53971,3
53325,1
164014,3
48845,4
171096,1
305324,3
291711,3
50836,1
286122,4
174176,4
195982,1
15539,1
173332,1
220821,1
326225,1
143015,4
239973,4
313392,1
59457,1
287324,4
244520,3
230495,1
26180,3
57916,1
237393,4
198094,4
321267,1
225726,1
190764,1
271651,1
221194,4
181803,4
185087,3
327560,4
276592,4
299438,4
303941,4
311278,3
141802,3
91196,1
139833,3
240961,4
173731,3
326517,3
234123,4
49761,4
188481,1
264684,1
242276,1
232277,4
133465,1
291682,1
61149,1
257703,1
75848,1
149709,4
114038,1
299289,1
39284,3
291404,4
31538,1
264636,1
209508,3
160376,4
283705,4
233015,1
192564,1
213892,4
1550,4
9960,2
196872,4
144242,4
284360,1
280615,3
16874,4
310515,3
39889,3
203526,3
47322,1
71142,4
252461,2
121158,3
149868,4
269971,4
89260,2
311325,4
205964,1
202827,4
230416,1
185659,4
322916,1
17285,2
53643,1
211617,2
144953,1
310419,1
202395,4
317946,4
276771,4
110942,4
188524,1
300699,4
135079,1
86153,4
327146,1
168723,4
105617,1
94908,1
73944,1
293871,1
320396,3
86720,4
191332,4
134843,1
267705,4
4173,1
65023,1
230360,4
211374,3
313220,3
269822,4
299529,1
296208,1
148915,1
19934,1
118458,1
145790,1
237138,4
184333,4
315932,4
181444,4
136936,1
226702,1
185547,3
146802,1
283229,3
201451,4
285452,1
113099,1
145434,4
225180,3
263160,4
61173,1
174078,1
284787,1
50918,1
288504,4
32931,4
233446,1
186897,4
136137,4
80648,1
159070,3
69344,4
264336,4
124205,1
90437,1
152524,4
316812,4
144860,4
118547,2
113659,4
183758,4
316109,1
248535,3
71776,1
13058,1
309148,1
309944,1
5705,4
165819,1
144562,1
23581,3
205055,4
54564,1
135248,1
159216,4
218935,1
78116,4
238966,1
137429,1
156052,4
20672,3
273883,4
14845,4
324041,4
187529,3
115333,4
152854,1
70878,4
185404,1
98637,4
306844,3
177318,3
303869,1
24017,3
285466,1
169093,4
114498,1
48991,4
206634,1
12087,4
227597,1
283655,1
113007,1
236027,4
192039,1
219396,4
30090,1
291769,4
182625,1
253322,4
103914,4
12212,4
241178,4
293399,4
156549,4
197545,1
155406,1
279798,4
228332,1
96737,1
127066,1
28334,1
64040,1
243419,2
285123,4
296682,3
232531,1
322998,1
70497,4
104427,4
298626,4
273058,1
94230,1
85394,1
64336,1
168557,1
263001,1
163082,4
89328,3
300130,4
175257,1
57094,4
158383,1
73544,4
141276,4
229787,1
82920,4
89830,1
302714,1
97967,4
88655,1
243358,1
260049,4
319328,4
326464,4
124159,1
157513,4
42319,3
11849,1
92109,1
100281,4
210069,3
91558,4
232773,4
263150,4
132834,1
70710,1
316079,1
120009,1
15658,3
50151,1
22858,4
150104,1
44116,2
28433,4
4745,4
241658,3
118316,4
267696,1
262455,1
91178,1
85664,3
228356,1
298228,1
263173,1
228404,1
309856,4
17066,4
573,1
115717,1
80014,4
239252,1
56389,3
190692,3
233228,1
228953,1
226571,1
70919,1
141816,3
301558,1
166528,4
20494,4
75126,1
287196,4
3318,1
181508,3
38381,4
79338,1
209457,1
35147,1
261734,1
281177,1
84015,3
290749,4
96281,4
294103,1
184843,1
28435,1
161276,1
258944,3
325056,1
163985,4
195367,2
138854,3
75285,3
313000,1
204125,4
67879,4
32421,1
210852,4
38945,1
210630,3
319895,3
33824,4
221954,1
60203,3
295160,1
33496,1
108609,4
3011,3
131361,1
302915,4
199431,4
21059,4
182931,4
324137,4
26970,1
79674,3
72957,1
156072,4
50227,4
227912,1
224554,1
97771,3
112876,1
171343,1
236297,1
262802,1
229256,4
27190,4
95189,1
88228,4
208957,1
217750,2
279830,4
145264,4
164655,1
227795,3
226504,4
181012,4
208973,4
74555,4
19993,4
184564,1
301091,1
157723,4
152841,3
281300,4
167906,1
205779,4
69808,1
282625,4
130267,2
53315,1
223479,4
223101,4
48668,4
327572,4
196447,4
237097,1
118656,4
59640,4
233982,4
125914,4
177614,4
93429,3
52487,1
23604,1
162647,1
230948,1
102008,2
277100,4
241638,1
28097,1
222976,4
131428,4
111200,4
195788,1
199754,1
323949,4
52845,1
32889,4
99286,1
216981,3
224653,3
212242,4
249215,4
176183,3
106614,3
326632,4
58995,1
306458,4
148501,3
124116,1
229856,1
3231,1
28472,1
233898,4
256281,2
158106,4
37754,1
274457,1
308160,1
169142,4
221157,2
160878,1
45529,3
152128,1
110730,1
116413,1
24100,1
141415,4
16676,1
44279,1
70153,4
200048,1
264826,4
241184,4
325764,1
316686,1
231661,1
131805,1
316739,1
307479,3
294984,4
317239,4
222477,3
101685,4
43620,1
259174,3
182357,4
52974,1
219008,4
164304,4
217142,3
13676,4
113493,1
35753,3
203622,4
120092,1
91835,4
4833,4
312709,1
301888,1
122122,4
152609,4
260337,2
263450,1
82250,1
276639,4
68878,4
271375,4
201139,4
198909,4
279381,4
268301,4
283814,3
270632,1
252097,1
250593,4
136964,4
65174,4
304579,1
34040,4
272052,4
89997,4
263309,3
313746,4
80206,1
47984,1
149942,1
100703,1
64131,1
170794,4
312239,1
289852,3
88670,1
223516,4
253569,1
28744,4
281519,1
300504,1
81206,1
206868,4
143862,4
282627,1
240805,4
74702,1
69521,1
142574,4
80251,4
125953,1
73736,1
8559,4
250215,1
179443,1
213751,3
179297,4
2310,1
148273,1
79201,1
55928,4
282634,4
22193,1
164031,4
194498,4
86102,4
108099,1
295763,1
146233,4
203085,4
57736,1
247485,3
254574,1
20998,1
292138,4
187469,1
1727,1
325089,4
137348,4
118667,1
79204,3
223953,1
48283,4
294234,4
189453,1
240517,1
150995,1
155732,4
130132,4
49284,4
59080,4
320851,4
239038,1
277466,3
192729,1
216400,3
51095,4
134727,4
27789,3
3662,4
204153,1
221339,1
31079,4
36056,1
41838,4
30895,1
8671,1
284871,1
155476,4
222077,1
248106,4
56994,1
170690,1
97607,1
265783,1
224935,3
282078,1
259318,3
71683,4
181525,3
140174,4
321247,1
212750,1
245039,1
52194,4
141601,4
219636,4
113235,1
135132,1
47464,1
306944,1
53664,1
81159,1
28623,4
201559,4
181013,4
213183,4
311521,3
236963,4
34845,1
24210,3
174058,1
37742,1
317088,1
24929,4
132251,1
27945,4
326168,3
129383,1
237531,1
274538,4
73019,4
302976,3
148785,1
232396,4
99053,1
73639,1
250663,1
42634,3
305928,3
244808,1
66655,4
265951,1
78265,1
292937,2
114609,4
214099,1
247022,4
246876,3
5006,1
90562,3
271784,1
132433,1
314451,3
106971,2
23570,4
67470,1
229561,1
159545,4
65535,1
50789,2
127496,3
62084,4
317048,1
120265,4
21506,1
35542,1
86304,1
192059,4
122791,4
307077,4
131170,4
37904,4
95366,1
312919,1
185028,4
129498,1
154538,1
318794,1
175891,4
43503,3
127584,4
264554,4
134180,1
96419,1
123607,1
272056,1
141379,4
43640,4
238003,4
313877,3
313854,4
42054,1
228034,1
125407,4
86669,1
66003,1
66457,4
241316,4
285476,4
152123,3
42908,4
97265,1
269065,4
226012,1
230368,1
180261,1
128409,1
64256,2
100525,4
173949,4
22361,4
65001,4
95363,4
41938,4
104915,1
216569,4
58994,4
275283,4
74818,4
204548,1
275085,4
230254,4
190445,1
30643,4
52084,2
309334,4
4223,1
206027,1
35603,1
304055,4
140779,3
86693,1
223397,1
133650,3
224527,3
89917,4
126460,1
228541,1
27163,1
325625,4
305846,1
206243,4
24706,3
99006,1
130553,4
23153,4
236461,1
288978,4
68350,4
321648,1
20097,4
273861,4
325631,3
272039,1
239152,2
30441,3
33256,1
66489,4
14111,4
178308,1
149388,3
172651,4
135589,4
223442,1
51055,1
57124,1
44651,1
292892,3
66946,1
87183,3
227813,4
257939,4
3078,2
252799,1
304488,1
12316,4
311718,4
141809,3
171965,4
79727,1
257588,4
135141,4
88681,1
309642,3
223834,1
21543,4
34544,1
32373,4
63320,4
223187,4
15509,3
316350,4
181978,4
217758,1
158635,4
41928,1
247560,3
64654,1
24954,3
218802,1
177900,1
240426,3
1377,4
311835,3
241768,4
168100,4
216863,1
34329,1
59096,1
804,1
291802,4
167684,4
224890,1
277609,1
222127,4
72894,1
302635,4
180448,4
302107,1
298144,1
138473,1
153341,1
20820,4
71140,3
323625,1
212850,1
62267,1
152390,1
171871,1
319419,2
271005,1
71789,1
10580,1
136806,4
248325,2
281547,4
138109,1
212118,4
137717,4
147616,1
76080,4
148128,1
11374,3
201301,1
5354,1
304511,4
285290,4
297033,4
239410,1
173016,3
83947,1
229688,1
147029,1
81457,4
85553,4
189599,1
89389,1
304101,4
119954,1
108827,4
276091,1
184931,4
3150,4
68373,1
232946,1
260865,4
14215,1
174966,4
195823,1
19376,4
294416,3
67666,4
114710,1
276748,1
221808,1
12458,1
229173,4
210431,4
157414,1
290393,4
301126,1
302129,4
105915,2
25948,4
123802,2
256438,4
127194,1
80188,4
23691,4
51205,4
147518,1
234761,4
153492,1
197529,1
40835,3
95950,1
18431,4
102220,4
160003,4
95956,3
66499,4
114937,4
318503,4
307298,4
122844,1
262493,4
24524,1
43157,4
309963,4
37727,1
160001,4
209588,4
78843,4
211406,4
314552,1
315319,4
262196,1
83615,1
312098,4
227904,4
316015,3
82443,1
238532,3
10471,4
167729,1
327630,2
159056,4
212299,1
206275,4
27952,4
298583,1
34687,1
285475,1
289464,1
163236,1
115,1
255775,4
299903,1
25708,4
45460,1
278550,1
230445,4
153807,1
72224,4
233617,1
106934,1
55954,1
62129,1
266476,3
325358,1
326049,4
66617,4
266185,3
321265,4
46068,1
7693,1
319055,1
49282,1
230598,1
8335,1
182956,1
195054,4
68669,1
195197,1
2406,1
141065,4
240283,1
183491,2
12826,1
297177,4
97110,3
131531,4
135186,1
37282,4
135177,1
187455,1
168973,4
130395,4
295556,1
103429,4
174324,4
252352,1
301593,1
259323,4
120035,4
48194,1
286592,4
253481,1
260425,1
200957,4
152472,1
251189,4
320942,4
12973,1
100893,1
221113,4
189335,3
16527,4
200939,4
231193,3
291211,4
141312,1
141177,1
301421,4
255788,1
117344,4
201655,1
299685,3
224959,1
204875,4
96933,1
199831,4
123395,3
110523,4
47949,4
9425,1
144568,4
285045,2
52292,1
313345,1
179739,1
297762,4
311989,4
147418,4
18490,1
235118,1
166887,4
272482,1
103788,1
52320,1
152973,4
220658,1
40546,4
237460,1
21989,1
325163,1
303858,4
216965,1
161253,1
13881,4
49695,3
99339,1
200505,3
165450,4
146456,1
118726,4
176966,1
77799,4
256661,1
282022,1
45478,1
288664,4
322537,4
50175,4
315077,4
104554,1
201182,1
59024,1
219857,2
21021,1
295352,1
268022,1
286079,1
139608,4
83176,4
139891,3
83352,4
298898,4
251314,1
1784,3
113434,1
263915,3
280437,3
168824,4
181467,4
251032,4
75308,4
179313,4
109540,3
21909,3
235881,1
185297,3
85970,1
157735,1
264300,1
284019,4
8405,1
121593,1
220799,3
79033,1
109049,1
276459,4
179197,1
258743,4
223390,4
162462,3
275827,1
27625,1
236424,3
311856,1
193371,4
137297,3
296270,1
236638,4
235209,1
95135,4
35475,4
276107,1
114009,4
118730,3
74990,1
55950,2
115879,3
50169,3
248592,1
69122,4
113005,4
251308,4
100939,1
198916,4
188573,1
201275,4
272951,1
281785,4
92718,4
213960,2
214171,3
227467,4
74908,3
320809,1
300824,1
66367,1
246805,4
76344,3
56289,3
233185,1
227119,4
254908,1
173753,1
99874,4
209404,1
41929,4
50781,3
279321,4
179692,3
106765,4
233516,3
48066,1
204227,1
121101,1
214393,4
107185,4
292939,3
96376,1
258394,1
77589,1
298013,1
156756,4
106983,3
279839,1
275556,1
305007,3
222377,4
176580,3
325882,1
300314,2
74909,3
11630,1
95073,1
218586,1
73230,1
268142,4
84603,4
322371,1
142135,4
293140,4
243510,1
327178,4
231959,4
20418,4
254023,1
127139,4
289459,3
158484,4
101502,1
308025,1
318002,4
12280,3
257611,4
102105,1
280342,4
196058,4
274920,1
29631,4
115647,4
308970,4
265779,4
273266,1
17499,1
289973,4
156463,1
317539,1
87445,1
143836,3
235150,1
175887,4
105861,4
7155,1
162013,1
215725,4
174426,3
214467,3
11372,4
93872,1
221572,1
101604,3
113961,4
10510,1
110903,1
65293,1
189759,1
94724,4
317290,1
121503,4
110229,4
54515,4
78012,1
300611,4
68875,3
253110,1
261400,1
324611,4
43935,1
234646,3
115798,1
195481,1
220430,4
6937,4
216567,1
20210,4
108232,3
72640,4
131565,4
97486,4
163679,1
95752,4
25141,3
94930,1
248701,3
65455,1
122070,1
121280,1
155267,4
137920,4
126662,1
326925,1
18875,1
138902,1
147804,1
230777,1
283786,1
226995,4
294065,2
43364,4
70547,4
117016,4
126000,1
251846,1
313585,1
167113,1
76242,1
73223,4
52451,1
101275,4
296801,1
37610,1
51146,4
280083,1
181858,2
137699,1
102670,4
1552,1
252332,1
34386,1
6235,4
272325,2
159528,2
245170,4
263301,1
53836,1
175804,4
148886,4
28542,4
25688,4
73193,1
63211,1
121509,4
213501,1
225440,3
49854,4
241113,1
190473,3
92043,4
34067,4
216760,1
259842,1
212086,1
102226,3
119574,4
54794,3
116128,1
89668,1
191436,4
23898,4
136903,4
300111,4
272151,3
290494,1
302664,3
230142,4
195975,1
151462,1
192230,1
133239,1
107700,1
117881,1
327171,4
181219,1
283904,1
325076,1
165008,1
280726,4
235642,4
290972,3
39836,4
247658,1
88923,3
241964,4
158256,3
35841,4
43950,4
219239,3
271344,3
63150,4
267417,3
140513,4
159273,3
152275,4
28158,4
62869,3
129688,4
271424,1
89915,4
229290,2
327714,1
146064,4
155618,1
136524,1
98723,1
298948,1
184209,4
79546,1
207295,1
15899,1
304417,4
152486,4
139017,1
229927,1
189524,1
42192,4
210148,1
157173,1
249104,4
239397,4
309901,4
154877,1
284456,4
26942,1
134475,4
265537,4
9377,4
58111,1
88422,1
191875,4
236835,1
314126,1
207713,4
273355,1
51660,1
129592,4
304302,4
324225,1
165808,4
319599,4
6981,4
7840,1
251643,1
105618,1
174584,1
298886,1
197947,4
294855,3
291605,1
264472,4
315139,1
247980,1
276739,4
166363,3
119381,1
154999,4
208763,3
86426,1
211558,1
60765,1
117598,1
116847,4
100649,3
146413,4
53513,4
173879,3
87023,4
146482,1
203629,1
249205,2
219730,3
219000,1
36708,1
290545,1
254065,4
27124,4
85133,3
306615,4
214241,3
194040,3
281974,4
24683,1
165111,2
159345,4
204282,3
68302,1
64229,1
121338,4
252387,1
121520,3
112411,1
303321,3
140098,4
92187,4
297782,4
199375,1
220411,4
155492,1
223057,1
284142,4
314454,4
312289,1
98226,4
239204,1
265980,4
56498,1
188648,4
158706,4
229722,3
294329,4
155947,3
207468,4
155071,3
195555,4
136022,1
194868,4
272375,1
304991,4
234193,4
45054,3
240196,3
32352,1
202569,4
81998,1
19595,2
169761,4
145975,1
282123,4
202430,4
235007,4
285706,1
78722,3
91794,1
90887,4
184509,4
234017,2
63214,1
25312,3
61442,4
245052,4
154688,1
199589,3
166377,1
108063,1
323883,1
10441,4
253137,4
249324,4
32910,4
3464,3
23184,1
220306,1
281907,3
7156,4
282603,1
325456,1
300271,4
254004,3
250786,1
34269,3
305652,1
64205,4
108638,4
103088,1
9621,4
53444,1
29766,4
298749,1
245194,1
264817,1
223549,3
120956,1
105615,3
240187,1
244240,3
314788,3
154550,4
122652,4
21701,1
189514,3
44687,4
321947,1
310396,1
133194,1
88274,1
258462,1
1023,3
213189,1
148922,4
264047,4
59772,3
77217,1
124346,1
165901,4
224952,1
75855,4
101465,3
152576,1
139540,4
295431,1
112351,4
209598,4
100548,1
85790,1
53463,1
37883,4
271276,4
137108,4
130548,4
192307,1
151394,3
